1.510468016184513873e+00,-1.210957367486121594e+00,-2.045944762015040608e-01,-2.079764510103585540e-01,1.233729150830483068e+00,-2.918414807152182711e+00,9.438909840404806351e-02,7.552558886338404109e-01,2.095617818284186903e-02,1.249919442635223643e-01,2.247739706348785282e-01,1.149042445448932970e+00,-2.457800944314704750e-01,-3.257126948569312175e-01,1.260673695500496849e-01,1.457532336310380927e-01,8.296736660006978070e-01,4.253147259129172464e-02,1.690848127900913545e-01,1.500635688358562259e-01,1.063393116367202351e+00,-4.194510695988424437e-02,-1.764339066582747417e-01,1.934749964782296883e-01,2.665318338996243708e-01,8.780946232138257812e-02,9.923171614633292670e-01,7.097373334908131659e-02,3.356732993959414268e-01,-1.252170340733413656e-01
1.487796287466476519e+00,-1.198978637230877942e+00,-2.076497665015230032e-01,-1.853597580586112403e-01,1.230416816108080624e+00,-2.927913919106229557e+00,1.034742252879675417e-01,7.757775994977011980e-01,2.074983398211680333e-02,1.250721611582930604e-01,2.433989399981573709e-01,1.161338220259643395e+00,-2.456614620927347337e-01,-3.257754264943995004e-01,1.260931496568107602e-01,1.545849989965074889e-01,8.510492818922307245e-01,4.233205964356192424e-02,1.690534654045436347e-01,1.619618051336985110e-01,1.078914149810525025e+00,-4.203253504176792527e-02,-1.763415070595534817e-01,2.042614147626671262e-01,2.774235070757141153e-01,8.933573664500869815e-02,9.954043578994656860e-01,7.198497881962208356e-02,3.390535187405452344e-01,-1.252627027634740653e-01
1.465124558748438721e+00,-1.186999906975634289e+00,-2.107050568015419456e-01,-1.627430651068638434e-01,1.227104481385678625e+00,-2.937413031060276403e+00,1.125593521718870060e-01,7.962993103615618740e-01,2.054348978139173415e-02,1.251523780530637286e-01,2.620239093614362691e-01,1.173633995070353819e+00,-2.455428297539989924e-01,-3.258381581318677833e-01,1.261189297635718631e-01,1.634167643619768850e-01,8.724248977837637531e-01,4.213264669583211691e-02,1.690221180189959149e-01,1.738600414315407960e-01,1.094435183253847477e+00,-4.211996312365159922e-02,-1.762491074608322494e-01,2.150478330471045640e-01,2.883151802518039153e-01,9.086201096863481819e-02,9.984915543356022161e-01,7.299622429016286440e-02,3.424337380851490420e-01,-1.253083714536067650e-01
1.442452830030401145e+00,-1.175021176720390415e+00,-2.137603471015608880e-01,-1.401263721551165020e-01,1.223792146663276403e+00,-2.946912143014322361e+00,1.216444790558064842e-01,8.168210212254226610e-01,2.033714558066666844e-02,1.252325949478344524e-01,2.806488787247151118e-01,1.185929769881064466e+00,-2.454241974152632788e-01,-3.259008897693360662e-01,1.261447098703329939e-01,1.722485297274463090e-01,8.938005136752968927e-01,4.193323374810231652e-02,1.689907706334482229e-01,1.857582777293830811e-01,1.109956216697169928e+00,-4.220739120553528012e-02,-1.761567078621110172e-01,2.258342513315420574e-01,2.992068534278937153e-01,9.238828529226093822e-02,1.001578750771738635e+00,7.400746976070361749e-02,3.458139574297528496e-01,-1.253540401437394647e-01
1.419781101312363791e+00,-1.163042446465146762e+00,-2.168156374015798304e-01,-1.175096792033691884e-01,1.220479811940874404e+00,-2.956411254968369651e+00,1.307296059397259624e-01,8.373427320892834480e-01,2.013080137994160274e-02,1.253128118426051207e-01,2.992738480879939544e-01,1.198225544691775113e+00,-2.453055650765275653e-01,-3.259636214068044047e-01,1.261704899770940969e-01,1.810802950929156774e-01,9.151761295668299212e-01,4.173382080037251612e-02,1.689594232479005032e-01,1.976565140272253940e-01,1.125477250140492602e+00,-4.229481928741896102e-02,-1.760643082633898127e-01,2.366206696159794676e-01,3.100985266039834598e-01,9.391455961588705825e-02,1.004665947207875387e+00,7.501871523124439833e-02,3.491941767743567127e-01,-1.253997088338721366e-01
1.397109372594326437e+00,-1.151063716209903109e+00,-2.198709277015987729e-01,-9.489298625162184697e-02,1.217167477218472182e+00,-2.965910366922416497e+00,1.398147328236454545e-01,8.578644429531442350e-01,1.992445717921653703e-02,1.253930287373758168e-01,3.178988174512727971e-01,1.210521319502485538e+00,-2.451869327377918240e-01,-3.260263530442726876e-01,1.261962700838551998e-01,1.899120604583851013e-01,9.365517454583629497e-01,4.153440785264271573e-02,1.689280758623528111e-01,2.095547503250676791e-01,1.140998283583815276e+00,-4.238224736930264192e-02,-1.759719086646685526e-01,2.474070879004169055e-01,3.209901997800732598e-01,9.544083393951319216e-02,1.007753143644011917e+00,7.602996070178516530e-02,3.525743961189605757e-01,-1.254453775240048363e-01
1.374437643876288861e+00,-1.139084985954659457e+00,-2.229262180016176875e-01,-7.227629329987453333e-02,1.213855142496070183e+00,-2.975409478876463343e+00,1.488998597075648911e-01,8.783861538170050220e-01,1.971811297849147479e-02,1.254732456321465128e-01,3.365237868145516398e-01,1.222817094313195962e+00,-2.450683003990561104e-01,-3.260890846817410260e-01,1.262220501906163306e-01,1.987438258238544975e-01,9.579273613498959783e-01,4.133499490491291534e-02,1.688967284768051191e-01,2.214529866229099642e-01,1.156519317027137950e+00,-4.246967545118632975e-02,-1.758795090659473481e-01,2.581935061848543711e-01,3.318818729561630043e-01,9.696710826313931220e-02,1.010840340080148447e+00,7.704120617232594614e-02,3.559546154635643833e-01,-1.254910462141375360e-01
1.351765915158251286e+00,-1.127106255699415804e+00,-2.259815083016366022e-01,-4.965960034812719193e-02,1.210542807773667962e+00,-2.984908590830510189e+00,1.579849865914843832e-01,8.989078646808656980e-01,1.951176877776640561e-02,1.255534625269172089e-01,3.551487561778304825e-01,1.235112869123906609e+00,-2.449496680603203691e-01,-3.261518163192093089e-01,1.262478302973774058e-01,2.075755911893238936e-01,9.793029772414290068e-01,4.113558195718311494e-02,1.688653810912573994e-01,2.333512229207522493e-01,1.172040350470460623e+00,-4.255710353307000371e-02,-1.757871094672260881e-01,2.689799244692918090e-01,3.427735461322528043e-01,9.849338258676543223e-02,1.013927536516284977e+00,7.805245164286672699e-02,3.593348348081681909e-01,-1.255367149042702357e-01
1.329094186440213932e+00,-1.115127525444171930e+00,-2.290367986016555446e-01,-2.704290739637979502e-02,1.207230473051265962e+00,-2.994407702784557035e+00,1.670701134754038752e-01,9.194295755447265961e-01,1.930542457704133991e-02,1.256336794216879049e-01,3.737737255411093806e-01,1.247408643934617256e+00,-2.448310357215846278e-01,-3.262145479566775919e-01,1.262736104041385365e-01,2.164073565547933176e-01,1.000678593132962035e+00,4.093616900945330761e-02,1.688340337057097074e-01,2.452494592185945621e-01,1.187561383913783075e+00,-4.264453161495369155e-02,-1.756947098685048836e-01,2.797663427537293024e-01,3.536652193083426043e-01,1.000196569103915523e-01,1.017014732952421507e+00,7.906369711340749395e-02,3.627150541527720540e-01,-1.255823835944029354e-01
1.306422457722176356e+00,-1.103148795188928277e+00,-2.320920889016744870e-01,-4.426214444632481371e-03,1.203918138328863741e+00,-3.003906814738603437e+00,1.761552403593233396e-01,9.399512864085872721e-01,1.909908037631627073e-02,1.257138963164586010e-01,3.923986949043882233e-01,1.259704418745327459e+00,-2.447124033828488865e-01,-3.262772795941458748e-01,1.262993905108996395e-01,2.252391219202627415e-01,1.022054209024495064e+00,4.073675606172350722e-02,1.688026863201619876e-01,2.571476955164368472e-01,1.203082417357105527e+00,-4.273195969683736550e-02,-1.756023102697836236e-01,2.905527610381666848e-01,3.645568924844323488e-01,1.015459312340176723e-01,1.020101929388558037e+00,8.007494258394826092e-02,3.660952734973758060e-01,-1.256280522845356074e-01
1.283750729004138780e+00,-1.091170064933684403e+00,-2.351473792016934294e-01,1.819047850711491554e-02,1.200605803606461519e+00,-3.013405926692650283e+00,1.852403672432428039e-01,9.604729972724481701e-01,1.889273617559120502e-02,1.257941132112292970e-01,4.110236642676670660e-01,1.272000193556038106e+00,-2.445937710441131452e-01,-3.263400112316141577e-01,1.263251706176607425e-01,2.340708872857321654e-01,1.043429824916028092e+00,4.053734311399369988e-02,1.687713389346142678e-01,2.690459318142791600e-01,1.218603450800427979e+00,-4.281938777872104640e-02,-1.755099106710623913e-01,3.013391793226041226e-01,3.754485656605220933e-01,1.030722055576437923e-01,1.023189125824694568e+00,8.108618805448902789e-02,3.694754928419796691e-01,-1.256737209746683070e-01
1.261079000286101204e+00,-1.079191334678440750e+00,-2.382026695017123163e-01,4.080717145886222919e-02,1.197293468884059298e+00,-3.022905038646697129e+00,1.943254941271622682e-01,9.809947081363087351e-01,1.868639197486613585e-02,1.258743301059999653e-01,4.296486336309459086e-01,1.284295968366748752e+00,-2.444751387053774039e-01,-3.264027428690824406e-01,1.263509507244218455e-01,2.429026526512015338e-01,1.064805440807561121e+00,4.033793016626389949e-02,1.687399915490665481e-01,2.809441681121214174e-01,1.234124484243750652e+00,-4.290681586060472730e-02,-1.754175110723411590e-01,3.121255976070415605e-01,3.863402388366118378e-01,1.045984798812698985e-01,1.026276322260831098e+00,8.209743352502979485e-02,3.728557121865835322e-01,-1.257193896648010067e-01
1.238407271568063628e+00,-1.067212604423196876e+00,-2.412579598017312588e-01,6.342386441060959834e-02,1.193981134161657076e+00,-3.032404150600743531e+00,2.034106210110817603e-01,1.001516419000169522e+00,1.848004777414107014e-02,1.259545470007706613e-01,4.482736029942247513e-01,1.296591743177459399e+00,-2.443565063666416626e-01,-3.264654745065507790e-01,1.263767308311829485e-01,2.517344180166709577e-01,1.086181056699094150e+00,4.013851721853409216e-02,1.687086441635188283e-01,2.928424044099637302e-01,1.249645517687073326e+00,-4.299424394248840819e-02,-1.753251114736198990e-01,3.229120158914789984e-01,3.972319120127016934e-01,1.061247542048960324e-01,1.029363518696967628e+00,8.310867899557056182e-02,3.762359315311872843e-01,-1.257650583549336787e-01
1.215735542850026274e+00,-1.055233874167953223e+00,-2.443132501017502012e-01,8.604055736235702301e-02,1.190668799439254855e+00,-3.041903262554790377e+00,2.124957478950012524e-01,1.022038129864030420e+00,1.827370357341600443e-02,1.260347638955413574e-01,4.668985723575036495e-01,1.308887517988169602e+00,-2.442378740279059213e-01,-3.265282061440191175e-01,1.264025109379440515e-01,2.605661833821403817e-01,1.107556672590627178e+00,3.993910427080429176e-02,1.686772967779711085e-01,3.047406407078060431e-01,1.265166551130395778e+00,-4.308167202437208909e-02,-1.752327118748986667e-01,3.336984341759164918e-01,4.081235851887914934e-01,1.076510285285221524e-01,1.032450715133104158e+00,8.411992446611132879e-02,3.796161508757911474e-01,-1.258107270450663784e-01
1.193063814131988698e+00,-1.043255143912709570e+00,-2.473685404017691436e-01,1.086572503141042811e-01,1.187356464716852855e+00,-3.051402374508837223e+00,2.215808747789207167e-01,1.042559840727891096e+00,1.806735937269093872e-02,1.261149807903120534e-01,4.855235417207824922e-01,1.321183292798880249e+00,-2.441192416891702077e-01,-3.265909377814874004e-01,1.264282910447051544e-01,2.693979487476097501e-01,1.128932288482160207e+00,3.973969132307449137e-02,1.686459493924234443e-01,3.166388770056483004e-01,1.280687584573718452e+00,-4.316910010625576999e-02,-1.751403122761774345e-01,3.444848524603539297e-01,4.190152583648812379e-01,1.091773028521482725e-01,1.035537911569240688e+00,8.513116993665210963e-02,3.829963702203950104e-01,-1.258563957351990781e-01
1.170392085413951344e+00,-1.031276413657465696e+00,-2.504238307017880860e-01,1.312739432658516781e-01,1.184044129994450856e+00,-3.060901486462884069e+00,2.306660016628401533e-01,1.063081551591751994e+00,1.786101517196587302e-02,1.261951976850827495e-01,5.041485110840613348e-01,1.333479067609590896e+00,-2.440006093504344664e-01,-3.266536694189556833e-01,1.264540711514662852e-01,2.782297141130791740e-01,1.150307904373693457e+00,3.954027837534468404e-02,1.686146020068757245e-01,3.285371133034906133e-01,1.296208618017041125e+00,-4.325652818813945089e-02,-1.750479126774562300e-01,3.552712707447913676e-01,4.299069315409710379e-01,1.107035771757743925e-01,1.038625108005377218e+00,8.614241540719287660e-02,3.863765895649987625e-01,-1.259020644253317778e-01
1.147720356695913768e+00,-1.019297683402222043e+00,-2.534791210018070284e-01,1.538906362175990472e-01,1.180731795272048634e+00,-3.070400598416930471e+00,2.397511285467596454e-01,1.083603262455612670e+00,1.765467097124080731e-02,1.262754145798534455e-01,5.227734804473402885e-01,1.345774842420301320e+00,-2.438819770116987251e-01,-3.267164010564239662e-01,1.264798512582273882e-01,2.870614794785485979e-01,1.171683520265226486e+00,3.934086542761488364e-02,1.685832546213280048e-01,3.404353496013328706e-01,1.311729651460363799e+00,-4.334395627002313178e-02,-1.749555130787349699e-01,3.660576890292288610e-01,4.407986047170608379e-01,1.122298514994005125e-01,1.041712304441513748e+00,8.715366087773364356e-02,3.897568089096026256e-01,-1.259477331154644775e-01
1.125048627977876414e+00,-1.007318953146978391e+00,-2.565344113018259709e-01,1.765073291693463053e-01,1.177419460549646413e+00,-3.079899710370977317e+00,2.488362554306790819e-01,1.104124973319473346e+00,1.744832677051573813e-02,1.263556314746241416e-01,5.413984498106190202e-01,1.358070617231011967e+00,-2.437633446729630116e-01,-3.267791326938922492e-01,1.265056313649884911e-01,2.958932448440179663e-01,1.193059136156759514e+00,3.914145247988508325e-02,1.685519072357802850e-01,3.523335858991751834e-01,1.327250684903686251e+00,-4.343138435190681268e-02,-1.748631134800137654e-01,3.768441073136662434e-01,4.516902778931505269e-01,1.137561258230266326e-01,1.044799500877650278e+00,8.816490634827442441e-02,3.931370282542063777e-01,-1.259934018055971494e-01
1.102376899259838616e+00,-9.953402228917346273e-01,-2.595897016018449133e-01,1.991240221210936745e-01,1.174107125827244413e+00,-3.089398822325024163e+00,2.579213823145986018e-01,1.124646684183334022e+00,1.724198256979067589e-02,1.264358483693948376e-01,5.600234191738979739e-01,1.370366392041722392e+00,-2.436447123342272703e-01,-3.268418643313605876e-01,1.265314114717495941e-01,3.047250102094873347e-01,1.214434752048292543e+00,3.894203953215527592e-02,1.685205598502325930e-01,3.642318221970174963e-01,1.342771718347008703e+00,-4.351881243379049358e-02,-1.747707138812925054e-01,3.876305255981037368e-01,4.625819510692403824e-01,1.152824001466527526e-01,1.047886697313786808e+00,8.917615181881519137e-02,3.965172475988102407e-01,-1.260390704957298491e-01
1.079705170541801262e+00,-9.833614926364908637e-01,-2.626449919018638002e-01,2.217407150728410437e-01,1.170794791104842192e+00,-3.098897934279071009e+00,2.670065091985180383e-01,1.145168395047194920e+00,1.703563836906560672e-02,1.265160652641655337e-01,5.786483885371768165e-01,1.382662166852433039e+00,-2.435260799954915290e-01,-3.269045959688289260e-01,1.265571915785106971e-01,3.135567755749567587e-01,1.235810367939825571e+00,3.874262658442547552e-02,1.684892124646848732e-01,3.761300584948597536e-01,1.358292751790331376e+00,-4.360624051567417447e-02,-1.746783142825712731e-01,3.984169438825411746e-01,4.734736242453301269e-01,1.168086744702788726e-01,1.050973893749923338e+00,9.018739728935595834e-02,3.998974669434141038e-01,-1.260847391858625488e-01
1.057033441823763686e+00,-9.713827623812469891e-01,-2.657002822018827426e-01,2.443574080245884128e-01,1.167482456382439970e+00,-3.108397046233117855e+00,2.760916360824375859e-01,1.165690105911055818e+00,1.682929416834053754e-02,1.265962821589362020e-01,5.972733579004556592e-01,1.394957941663143464e+00,-2.434074476567557876e-01,-3.269673276062972089e-01,1.265829716852718279e-01,3.223885409404261826e-01,1.257185983831358600e+00,3.854321363669567513e-02,1.684578650791371812e-01,3.880282947927020665e-01,1.373813785233653828e+00,-4.369366859755785537e-02,-1.745859146838500409e-01,4.092033621669786125e-01,4.843652974214198714e-01,1.183349487939050065e-01,1.054061090186059868e+00,9.119864275989673918e-02,4.032776862880179114e-01,-1.261304078759952207e-01
1.034361713105726110e+00,-9.594040321260033366e-01,-2.687555725019016850e-01,2.669741009763357820e-01,1.164170121660037971e+00,-3.117896158187164701e+00,2.851767629663570225e-01,1.186211816774916494e+00,1.662294996761547183e-02,1.266764990537068980e-01,6.158983272637345019e-01,1.407253716473853888e+00,-2.432888153180200463e-01,-3.270300592437654918e-01,1.266087517920329031e-01,3.312203063058956065e-01,1.278561599722891629e+00,3.834380068896586780e-02,1.684265176935894615e-01,3.999265310905443793e-01,1.389334818676976724e+00,-4.378109667944153627e-02,-1.744935150851288086e-01,4.199897804514160504e-01,4.952569705975096714e-01,1.198612231175311127e-01,1.057148286622196398e+00,9.220988823043750615e-02,4.066579056326217745e-01,-1.261760765661279204e-01
1.011689984387688757e+00,-9.474253018707596841e-01,-2.718108628019205719e-01,2.895907939280830679e-01,1.160857786937635749e+00,-3.127395270141211103e+00,2.942618898502764591e-01,1.206733527638777170e+00,1.641660576689040613e-02,1.267567159484775940e-01,6.345232966270133446e-01,1.419549491284564535e+00,-2.431701829792843328e-01,-3.270927908812337748e-01,1.266345318987940338e-01,3.400520716713649749e-01,1.299937215614424657e+00,3.814438774123606740e-02,1.683951703080417417e-01,4.118247673883866367e-01,1.404855852120299176e+00,-4.386852476132521717e-02,-1.744011154864075763e-01,4.307761987358534883e-01,5.061486437735994715e-01,1.213874974411572327e-01,1.060235483058332928e+00,9.322113370097827312e-02,4.100381249772255821e-01,-1.262217452562606201e-01
9.890182556696511806e-01,-9.354465716155159205e-01,-2.748661531019395143e-01,3.122074868798304093e-01,1.157545452215233528e+00,-3.136894382095257949e+00,3.033470167341959511e-01,1.227255238502638068e+00,1.621026156616534042e-02,1.268369328432482901e-01,6.531482659902921872e-01,1.431845266095275182e+00,-2.430515506405486192e-01,-3.271555225187020577e-01,1.266603120055551090e-01,3.488838370368343988e-01,1.321312831505957686e+00,3.794497479350626701e-02,1.683638229224940497e-01,4.237230036862288940e-01,1.420376885563621627e+00,-4.395595284320889806e-02,-1.743087158876863441e-01,4.415626170202909817e-01,5.170403169496892160e-01,1.229137717647833666e-01,1.063322679494469458e+00,9.423237917151904008e-02,4.134183443218293341e-01,-1.262674139463933198e-01
9.663465269516137157e-01,-9.234678413602722680e-01,-2.779214434019584568e-01,3.348241798315777507e-01,1.154233117492831528e+00,-3.146393494049305239e+00,3.124321436181154432e-01,1.247776949366498744e+00,1.600391736544027471e-02,1.269171497380189861e-01,6.717732353535710299e-01,1.444141040905985607e+00,-2.429329183018128502e-01,-3.272182541561703961e-01,1.266860921123162398e-01,3.577156024023037673e-01,1.342688447397490714e+00,3.774556184577645968e-02,1.683324755369463299e-01,4.356212399840712068e-01,1.435897919006944301e+00,-4.404338092509257896e-02,-1.742163162889651118e-01,4.523490353047283641e-01,5.279319901257789605e-01,1.244400460884094728e-01,1.066409875930605988e+00,9.524362464205982093e-02,4.167985636664331972e-01,-1.263130826365260195e-01
9.436747982335762508e-01,-9.114891111050285044e-01,-2.809767337019773992e-01,3.574408727833251476e-01,1.150920782770429307e+00,-3.155892606003351641e+00,3.215172705020349353e-01,1.268298660230359420e+00,1.579757316471520900e-02,1.269973666327896822e-01,6.903982047168499836e-01,1.456436815716696032e+00,-2.428142859630771366e-01,-3.272809857936386790e-01,1.267118722190773428e-01,3.665473677677731912e-01,1.364064063289023743e+00,3.754614889804665928e-02,1.683011281513986379e-01,4.475194762819135752e-01,1.451418952450266753e+00,-4.413080900697626680e-02,-1.741239166902438795e-01,4.631354535891658575e-01,5.388236633018688160e-01,1.259663204120355928e-01,1.069497072366742518e+00,9.625487011260058789e-02,4.201787830110370603e-01,-1.263587513266586915e-01
9.210030695155386748e-01,-8.995103808497848519e-01,-2.840320240019963416e-01,3.800575657350725445e-01,1.147608448048027086e+00,-3.165391717957398487e+00,3.306023973859544274e-01,1.288820371094220318e+00,1.559122896399013983e-02,1.270775835275603782e-01,7.090231740801288263e-01,1.468732590527406678e+00,-2.426956536243413676e-01,-3.273437174311069620e-01,1.267376523258384458e-01,3.753791331332426151e-01,1.385439679180556993e+00,3.734673595031685889e-02,1.682697807658509181e-01,4.594177125797558325e-01,1.466939985893589427e+00,-4.421823708885994769e-02,-1.740315170915226473e-01,4.739218718736033509e-01,5.497153364779585605e-01,1.274925947356617406e-01,1.072584268802879048e+00,9.726611558314136874e-02,4.235590023556408679e-01,-1.264044200167913912e-01
